x,y,z,intensity,ring,time
17.995787,57.955914,9.611648,21.0,12,-0.09727863
2.0016592,6.442437,-0.59021866,39.0,5,-0.09727633
15.2571745,49.10596,9.995339,31.0,13,-0.09727403
2.653389,8.534789,-0.4684069,47.0,6,-0.097271726
15.289924,49.150723,11.883715,21.0,14,-0.09726942
4.365323,14.024063,-0.25637585,22.0,7,-0.09726711
0.9146394,2.9221888,-0.8204564,31.0,0,-0.09724408
9.747746,31.143154,0.5696116,30.0,8,-0.097241774
1.0594364,3.3827367,-0.81837195,32.0,1,-0.097239465
1.192464,3.8028274,-0.7746846,32.0,2,-0.09723486
1.3976066,4.451602,-0.73899657,33.0,3,-0.09723025
17.960344,57.20659,7.362128,16.0,11,-0.097227946
1.6908376,5.3822937,-0.69270545,46.0,4,-0.09722564
2.0366907,6.4753227,-0.5938792,32.0,5,-0.09722104
17.321936,55.038586,11.215754,37.0,13,-0.09721873
2.61386,8.300214,-0.45605558,52.0,6,-0.09721643
15.498069,49.18357,11.90531,21.0,14,-0.097214125
4.3974195,13.955338,-0.2553985,23.0,7,-0.09721182
15.389134,48.808067,13.712751,24.0,15,-0.09720951
0.94525427,2.9834356,-0.83857375,38.0,0,-0.09718878
9.680526,30.535362,0.5591402,18.0,8,-0.097186476
1.0594546,3.3398225,-0.808924,38.0,1,-0.097184174
27.640411,87.13359,4.790729,58.0,9,-0.097181864
1.1926614,3.757475,-0.766289,32.0,2,-0.09717956
1.4143348,4.450461,-0.73962224,33.0,3,-0.09717496
17.93287,56.395027,7.2660947,15.0,11,-0.097172655
1.7075428,5.366603,-0.6914867,48.0,4,-0.097170345
2.058074,6.464376,-0.5935306,35.0,5,-0.09716574
15.630824,49.06661,10.009841,31.0,13,-0.09716344
2.6343277,8.264399,-0.45459017,42.0,6,-0.09716113
4.4187655,13.854172,-0.2538278,31.0,7,-0.097156525
15.554681,48.739338,13.708611,24.0,15,-0.09715422
0.9462248,2.9506845,-0.8302915,27.0,0,-0.09713348
9.62357,30.00991,0.55009985,21.0,8,-0.09713118
